1.7.15	2018-05-16T18:14:34.424000+00:00
1.8.7	2018-05-16T18:22:12.797000+00:00
2.0.1	2018-05-16T18:41:25.808000+00:00
2.0.2	2018-05-22T20:15:35.048000+00:00
3.0.0-beta.1	2018-06-21T01:14:14.856000+00:00
2.0.3	2018-06-21T16:22:55.033000+00:00
2.0.4	2018-07-03T19:31:00.367000+00:00
3.0.0-beta.2	2018-07-10T20:21:12.451000+00:00
2.0.5	2018-07-13T19:53:27.882000+00:00
3.0.0-beta.3	2018-07-17T17:49:54.687000+00:00
2.0.6	2018-08-01T01:15:02.136000+00:00
3.0.0-beta.4	2018-08-01T21:05:43.174000+00:00
2.0.7	2018-08-08T22:22:28.184000+00:00
2.1.0-unsupported.20180809	2018-08-09T23:39:22.846000+00:00
3.0.0-beta.5	2018-08-13T16:33:21.017000+00:00
3.0.0-beta.6	2018-08-20T18:48:02.744000+00:00
3.0.0-beta.7	2018-08-22T18:57:07.903000+00:00
2.0.8	2018-08-22T18:57:54.848000+00:00
1.8.8	2018-08-22T20:51:57.252000+00:00
1.7.16	2018-08-22T20:55:33.054000+00:00
3.0.0-beta.8	2018-08-29T06:49:03.020000+00:00
3.0.0-beta.9	2018-09-06T01:35:19.967000+00:00
3.0.0-beta.10	2018-09-08T05:19:13.812000+00:00
2.0.9	2018-09-10T16:13:25.352000+00:00
3.0.0-beta.11	2018-09-12T08:56:43.127000+00:00
3.0.0-beta.12	2018-09-12T21:26:32.548000+00:00
3.0.0-beta.13	2018-09-17T18:32:16.049000+00:00
3.0.0	2018-09-18T21:00:46.441000+00:00
2.0.10	2018-09-19T10:16:59.581000+00:00
3.0.1	2018-09-27T00:52:34.667000+00:00
3.0.2	2018-09-27T21:19:21.483000+00:00
2.0.11	2018-10-01T17:34:46.971000+00:00
3.0.3	2018-10-07T00:17:43.102000+00:00
3.0.4	2018-10-11T06:11:18.146000+00:00
4.0.0-beta.1	2018-10-11T07:32:31.250000+00:00
4.0.0-beta.2	2018-10-12T01:20:12.135000+00:00
4.0.0-beta.3	2018-10-12T21:20:45.600000+00:00
3.0.5	2018-10-19T01:36:39.789000+00:00
2.0.12	2018-10-19T01:55:24.241000+00:00
4.0.0-beta.4	2018-10-19T02:28:53.650000+00:00
4.0.0-beta.5	2018-10-23T15:01:31.505000+00:00
3.0.6	2018-10-24T23:29:34.439000+00:00
3.0.7	2018-11-01T00:19:25.564000+00:00
2.0.13	2018-11-01T00:36:23.241000+00:00
4.0.0-beta.6	2018-11-01T00:54:46.040000+00:00
3.0.8	2018-11-05T23:35:45.329000+00:00
4.0.0-beta.7	2018-11-06T00:24:24.297000+00:00
3.0.9	2018-11-13T04:05:30.948000+00:00
2.0.14	2018-11-19T20:16:22.320000+00:00
3.0.10	2018-11-19T21:27:30.073000+00:00
4.0.0-beta.8	2018-11-30T16:14:43.296000+00:00
3.1.0-beta.1	2018-12-02T18:41:41.591000+00:00
3.1.0-beta.2	2018-12-04T04:30:41.143000+00:00
3.0.11	2018-12-11T00:09:23.215000+00:00
4.0.0-beta.9	2018-12-11T00:52:36.405000+00:00
2.0.15	2018-12-13T19:10:16.794000+00:00
3.0.12	2018-12-14T22:40:19.324000+00:00
3.1.0-beta.3	2018-12-14T22:55:12.892000+00:00
3.0.13	2018-12-17T20:03:34.995000+00:00
3.1.0-beta.4	2018-12-17T20:54:19.117000+00:00
4.0.0-beta.10	2018-12-17T23:21:06.800000+00:00
2.0.16	2018-12-18T23:07:07.098000+00:00
4.0.0-beta.11	2018-12-19T00:43:23.253000+00:00
4.0.0	2018-12-20T21:09:48.035000+00:00
3.1.0-beta.5	2019-01-04T20:44:10.163000+00:00
4.0.1	2019-01-04T21:01:21.168000+00:00
3.0.14	2019-01-04T23:03:30.298000+00:00
3.1.0	2019-01-07T18:48:08.842000+00:00
3.1.1	2019-01-14T23:27:02.901000+00:00
4.0.2	2019-01-22T21:22:20.949000+00:00
5.0.0-beta.1	2019-01-23T04:12:39.884000+00:00
3.1.2	2019-01-24T23:32:53.417000+00:00
4.0.3	2019-01-29T19:07:36.221000+00:00
2.0.17	2019-01-31T16:52:34.692000+00:00
3.0.15	2019-01-31T17:15:18.003000+00:00
3.1.3	2019-01-31T21:59:22.962000+00:00
4.0.4	2019-02-02T16:21:41.559000+00:00
5.0.0-beta.2	2019-02-04T00:40:06.322000+00:00
4.0.5	2019-02-15T01:02:58.900000+00:00
5.0.0-beta.3	2019-02-15T04:17:51.691000+00:00
3.1.4	2019-02-15T21:08:00.076000+00:00
4.0.6	2019-02-27T01:46:48.213000+00:00
5.0.0-beta.4	2019-02-27T20:30:41.027000+00:00
3.1.5	2019-03-04T23:49:58.818000+00:00
4.0.7	2019-03-05T01:42:37.072000+00:00
5.0.0-beta.5	2019-03-05T17:14:41.152000+00:00
2.0.18	2019-03-08T00:02:17.292000+00:00
3.1.6	2019-03-08T03:57:23.913000+00:00
3.0.16	2019-03-08T06:20:58.667000+00:00
4.0.8	2019-03-08T15:53:12.958000+00:00
4.1.0	2019-03-14T01:46:07.020000+00:00
5.0.0-beta.6	2019-03-20T18:42:51.867000+00:00
4.1.1	2019-03-20T23:10:25.320000+00:00
3.1.7	2019-03-21T20:54:24.336000+00:00
5.0.0-beta.7	2019-03-28T00:29:44.979000+00:00
3.1.8	2019-03-28T20:55:28.374000+00:00
4.1.2	2019-03-28T22:29:53.685000+00:00
4.1.3	2019-03-29T19:46:25.567000+00:00
5.0.0-beta.8	2019-04-04T18:30:13.625000+00:00
4.1.4	2019-04-04T21:00:37.275000+00:00
5.0.0-beta.9	2019-04-20T01:24:03.470000+00:00
5.0.0	2019-04-24T16:50:39.625000+00:00
